"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
148.965517241379,49.6551724137931,198.620689655172,0,0,297.931034482759,248.275862068966,0,148.965517241379,0,0,0,0,0,347.586206896552
324,108,0,0,0,180,288,0,0,0,0,216,0,0,324
240,240,0,0,0,308.571428571429,34.2857142857143,0,342.857142857143,0,0,34.2857142857143,0,0,240
30,270,0,0,0,300,150,0,30,0,0,180,300,0,180
70.2439024390244,210.731707317073,0,0,0,316.09756097561,316.09756097561,0,351.219512195122,0,0,0,0,0,175.609756097561
400,80,0,0,0,40,40,0,120,0,0,80,0,320,360
185.806451612903,162.58064516129,92.9032258064516,0,0,92.9032258064516,209.032258064516,0,162.58064516129,0,139.354838709677,139.354838709677,46.4516129032258,69.6774193548387,139.354838709677
90,180,0,0,0,720,180,0,0,0,0,0,0,0,270
186.666666666667,106.666666666667,0,266.666666666667,0,0,213.333333333333,0,266.666666666667,0,0,213.333333333333,80,0,106.666666666667
218.181818181818,349.090909090909,0,0,0,174.545454545455,392.727272727273,0,0,0,0,0,0,0,305.454545454545
227.368421052632,189.473684210526,151.578947368421,0,0,341.052631578947,189.473684210526,0,189.473684210526,0,0,0,0,0,151.578947368421
300,300,0,180,0,180,210,0,30,0,0,240,0,0,0
370.285714285714,164.571428571429,0,0,0,329.142857142857,205.714285714286,0,0,0,0,0,0,0,370.285714285714
139.354838709677,418.064516129032,0,0,0,0,0,0,0,0,0,92.9032258064516,325.161290322581,0,464.516129032258
102.857142857143,205.714285714286,154.285714285714,0,0,154.285714285714,154.285714285714,0,462.857142857143,0,0,0,0,0,205.714285714286
480,672,0,0,0,192,96,0,0,0,0,0,0,0,0
210.731707317073,316.09756097561,0,280.975609756098,0,0,140.487804878049,0,35.1219512195122,0,0,175.609756097561,0,35.1219512195122,245.853658536585
99.3103448275862,397.241379310345,99.3103448275862,0,0,0,0,0,496.551724137931,0,0,0,148.965517241379,0,198.620689655172
230.4,403.2,0,0,0,0,0,0,230.4,0,0,403.2,0,0,172.8
504,432,0,0,0,0,0,0,144,0,0,144,0,0,216
187.826086956522,93.9130434782609,250.434782608696,0,0,31.304347826087,187.826086956522,0,281.739130434783,0,0,187.826086956522,0,0,219.130434782609
294.545454545455,294.545454545455,0,0,0,163.636363636364,229.090909090909,0,0,0,0,0,0,327.272727272727,130.909090909091
49.6551724137931,248.275862068966,0,248.275862068966,0,148.965517241379,173.793103448276,0,124.137931034483,0,0,223.448275862069,0,0,223.448275862069
369.230769230769,295.384615384615,0,0,0,369.230769230769,258.461538461538,0,0,0,0,0,0,0,147.692307692308
174.545454545455,43.6363636363636,0,349.090909090909,0,0,392.727272727273,0,349.090909090909,0,0,0,0,130.909090909091,0
426.666666666667,213.333333333333,320,0,0,426.666666666667,0,0,0,0,0,53.3333333333333,0,0,0
227.368421052632,378.947368421053,0,0,0,0,303.157894736842,0,265.263157894737,0,0,37.8947368421053,0,0,227.368421052632
375.652173913043,250.434782608696,0,0,0,62.6086956521739,375.652173913043,0,313.04347826087,0,0,0,0,62.6086956521739,0
62.6086956521739,281.739130434783,0,0,0,313.04347826087,313.04347826087,0,0,0,0,0,0,313.04347826087,156.521739130435
320,266.666666666667,0,0,0,0,533.333333333333,0,0,0,0,0,0,160,160
34.2857142857143,137.142857142857,274.285714285714,0,0,34.2857142857143,137.142857142857,0,308.571428571429,0,0,205.714285714286,0,274.285714285714,34.2857142857143
258.461538461538,147.692307692308,332.307692307692,0,0,0,332.307692307692,0,0,0,0,332.307692307692,0,0,36.9230769230769
313.04347826087,125.217391304348,0,0,0,500.869565217391,125.217391304348,0,62.6086956521739,0,0,0,250.434782608696,0,62.6086956521739
458.181818181818,0,0,0,0,0,130.909090909091,0,327.272727272727,0,0,0,0,0,523.636363636364
338.823529411765,169.411764705882,0,0,0,0,0,0,0,0,0,338.823529411765,0,0,592.941176470588
37.8947368421053,151.578947368421,0,0,0,341.052631578947,341.052631578947,0,341.052631578947,0,0,0,0,37.8947368421053,189.473684210526
518.4,57.6,0,0,0,0,0,0,288,0,0,115.2,345.6,0,115.2
500.869565217391,187.826086956522,0,0,0,250.434782608696,62.6086956521739,0,125.217391304348,0,0,0,313.04347826087,0,0
230.4,576,0,460.8,0,0,0,0,115.2,0,0,0,0,0,57.6
113.684210526316,189.473684210526,0,0,0,189.473684210526,75.7894736842105,0,378.947368421053,0,0,37.8947368421053,0,151.578947368421,303.157894736842
313.04347826087,187.826086956522,281.739130434783,0,0,125.217391304348,281.739130434783,0,250.434782608696,0,0,0,0,0,0
205.714285714286,205.714285714286,0,0,0,0,480,0,0,0,0,0,0,0,548.571428571429
210.731707317073,175.609756097561,280.975609756098,0,0,245.853658536585,0,0,140.487804878049,0,0,245.853658536585,0,0,140.487804878049
288,288,0,0,0,0,96,0,192,0,0,32,160,192,192
80,80,0,0,0,0,400,0,360,0,0,0,0,240,280
169.411764705882,141.176470588235,0,0,0,28.2352941176471,282.352941176471,282.352941176471,254.117647058824,0,0,197.647058823529,0,0,84.7058823529412
205.714285714286,308.571428571429,205.714285714286,0,0,342.857142857143,308.571428571429,0,34.2857142857143,0,0,0,0,0,34.2857142857143
157.090909090909,78.5454545454545,235.636363636364,0,0,261.818181818182,157.090909090909,0,157.090909090909,0,0,0,0,209.454545454545,183.272727272727
336,480,0,0,0,96,192,0,192,0,0,48,0,0,96
240,160,0,0,0,240,240,0,240,0,0,160,0,0,160
169.411764705882,112.941176470588,254.117647058824,0,0,141.176470588235,169.411764705882,0,197.647058823529,112.941176470588,0,84.7058823529412,0,0,197.647058823529
308.571428571429,68.5714285714286,0,0,171.428571428571,205.714285714286,137.142857142857,0,68.5714285714286,0,0,68.5714285714286,342.857142857143,68.5714285714286,0
360,720,0,0,0,0,72,0,216,0,0,72,0,0,0
214.468085106383,275.744680851064,0,0,0,0,183.829787234043,0,306.382978723404,0,0,245.106382978723,0,0,214.468085106383
205.714285714286,548.571428571429,0,0,0,0,0,0,0,0,0,0,0,205.714285714286,480
293.877551020408,176.326530612245,0,0,0,0,235.102040816327,0,235.102040816327,0,0,29.3877551020408,0,235.102040816327,235.102040816327
25.7142857142857,257.142857142857,51.4285714285714,0,0,154.285714285714,257.142857142857,0,128.571428571429,0,0,257.142857142857,51.4285714285714,128.571428571429,128.571428571429
329.142857142857,82.2857142857143,0,0,0,0,82.2857142857143,0,246.857142857143,0,0,288,0,0,411.428571428571
654.545454545455,0,0,0,0,458.181818181818,0,0,0,0,0,0,327.272727272727,0,0
135,45,0,0,0,0,270,0,360,0,0,90,315,0,225
480,48,96,0,0,96,96,0,144,0,0,96,96,0,288
360,144,360,0,0,0,0,0,216,0,0,0,288,0,72
53.3333333333333,213.333333333333,0,53.3333333333333,0,0,160,0,213.333333333333,0,0,480,0,53.3333333333333,213.333333333333
240,30,270,0,0,180,0,0,30,0,0,180,0,300,210
175.609756097561,70.2439024390244,35.1219512195122,0,0,280.975609756098,0,0,105.365853658537,0,0,175.609756097561,245.853658536585,0,351.219512195122
218.181818181818,218.181818181818,0,0,0,0,87.2727272727273,0,87.2727272727273,0,0,436.363636363636,0,261.818181818182,130.909090909091
75.7894736842105,37.8947368421053,0,341.052631578947,0,0,341.052631578947,0,265.263157894737,0,0,0,0,227.368421052632,151.578947368421
232.258064516129,0,0,0,0,232.258064516129,418.064516129032,0,0,0,0,0,92.9032258064516,464.516129032258,0
230.4,288,0,28.8,0,288,0,0,144,0,0,57.6,201.6,0,201.6
342.857142857143,342.857142857143,0,0,0,0,0,0,274.285714285714,0,0,0,0,0,480
194.594594594595,116.756756756757,0,0,0,272.432432432432,311.351351351351,0,0,0,0,155.675675675676,0,0,389.189189189189
180,540,240,0,0,0,0,0,0,0,0,0,0,420,60
42.3529411764706,296.470588235294,0,127.058823529412,0,211.764705882353,0,0,254.117647058824,0,0,296.470588235294,0,0,211.764705882353
205.714285714286,370.285714285714,0,0,0,164.571428571429,0,0,370.285714285714,0,0,0,288,0,41.1428571428571
553.846153846154,332.307692307692,0,0,0,55.3846153846154,443.076923076923,0,0,0,0,0,0,0,55.3846153846154
80,200,0,0,0,280,280,0,360,0,0,0,0,0,240
248.275862068966,99.3103448275862,248.275862068966,0,0,124.137931034483,223.448275862069,0,198.620689655172,0,0,24.8275862068966,198.620689655172,49.6551724137931,24.8275862068966
90,180,0,135,0,0,225,0,135,0,0,315,0,0,360
250.434782608696,156.521739130435,0,187.826086956522,0,125.217391304348,93.9130434782609,0,125.217391304348,0,0,313.04347826087,0,0,187.826086956522
125.217391304348,156.521739130435,281.739130434783,0,0,0,0,0,187.826086956522,0,0,281.739130434783,0,219.130434782609,187.826086956522
500.869565217391,250.434782608696,0,0,0,626.086956521739,62.6086956521739,0,0,0,0,0,0,0,0
248.275862068966,248.275862068966,0,0,0,397.241379310345,0,0,0,0,0,446.896551724138,0,0,99.3103448275862
295.384615384615,73.8461538461538,0,0,0,184.615384615385,332.307692307692,0,0,0,0,0,0,258.461538461538,295.384615384615
274.285714285714,205.714285714286,0,0,0,0,205.714285714286,137.142857142857,34.2857142857143,342.857142857143,0,0,34.2857142857143,0,205.714285714286
195.254237288136,146.440677966102,0,0,0,219.661016949153,244.067796610169,0,219.661016949153,0,0,170.847457627119,97.6271186440678,0,146.440677966102
244.528301886792,135.849056603774,0,0,0,108.679245283019,271.698113207547,0,271.698113207547,0,0,190.188679245283,217.358490566038,0,0
311.351351351351,77.8378378378378,0,0,0,155.675675675676,350.27027027027,0,0,0,0,0,233.513513513514,116.756756756757,194.594594594595
57.6,57.6,57.6,0,0,460.8,460.8,0,0,0,0,0,115.2,0,230.4
130.909090909091,654.545454545455,0,0,0,0,196.363636363636,0,65.4545454545455,0,0,0,65.4545454545455,0,327.272727272727
104.727272727273,261.818181818182,0,0,0,130.909090909091,0,0,209.454545454545,0,0,0,261.818181818182,235.636363636364,235.636363636364
146.938775510204,205.714285714286,176.326530612245,264.489795918367,0,235.102040816327,88.1632653061224,0,0,0,0,58.7755102040816,0,0,264.489795918367
62.6086956521739,313.04347826087,187.826086956522,0,0,62.6086956521739,313.04347826087,0,0,0,0,0,62.6086956521739,0,438.260869565217
274.285714285714,480,0,0,0,342.857142857143,0,0,205.714285714286,0,0,0,0,0,137.142857142857
150,300,0,0,0,180,180,0,180,0,0,0,150,0,300
72,360,0,252,0,324,144,0,72,0,0,108,0,0,108
174.545454545455,130.909090909091,0,0,0,305.454545454545,43.6363636363636,0,43.6363636363636,0,0,349.090909090909,0,0,392.727272727273
77.8378378378378,116.756756756757,0,0,0,0,155.675675675676,194.594594594595,233.513513513514,0,0,350.27027027027,0,0,311.351351351351
436.363636363636,349.090909090909,0,0,0,43.6363636363636,349.090909090909,0,0,0,0,0,0,0,261.818181818182
250.434782608696,31.304347826087,0,0,313.04347826087,125.217391304348,219.130434782609,0,0,0,0,281.739130434783,0,0,219.130434782609
102.857142857143,102.857142857143,257.142857142857,0,0,0,257.142857142857,0,205.714285714286,0,0,102.857142857143,0,51.4285714285714,360
77.8378378378378,116.756756756757,116.756756756757,0,0,272.432432432432,233.513513513514,0,116.756756756757,0,0,350.27027027027,0,0,155.675675675676
315,450,0,0,0,135,0,0,0,0,0,450,0,0,90
334.883720930233,267.906976744186,0,66.9767441860465,0,100.46511627907,200.93023255814,0,167.441860465116,0,0,66.9767441860465,0,0,234.418604651163
154.285714285714,102.857142857143,0,154.285714285714,0,154.285714285714,0,0,51.4285714285714,0,0,462.857142857143,154.285714285714,0,205.714285714286
57.6,172.8,0,0,0,288,86.4,0,201.6,0,0,0,172.8,201.6,259.2
265.263157894737,341.052631578947,0,0,0,151.578947368421,0,0,0,0,0,378.947368421053,0,0,303.157894736842
180,600,0,0,0,60,0,0,0,0,0,0,360,120,120
261.818181818182,392.727272727273,0,0,0,0,87.2727272727273,0,0,0,0,436.363636363636,0,0,261.818181818182
221.538461538462,498.461538461538,0,0,0,55.3846153846154,221.538461538462,0,55.3846153846154,0,0,110.769230769231,0,0,276.923076923077
102.857142857143,257.142857142857,102.857142857143,0,0,0,0,0,0,0,0,257.142857142857,205.714285714286,257.142857142857,257.142857142857
272.432432432432,155.675675675676,0,0,0,0,389.189189189189,0,350.27027027027,0,0,272.432432432432,0,0,0
341.052631578947,265.263157894737,265.263157894737,0,0,0,37.8947368421053,0,265.263157894737,0,0,265.263157894737,0,0,0
360,135,0,0,0,180,360,0,0,0,0,0,0,0,405
523.636363636364,327.272727272727,0,523.636363636364,0,0,0,0,0,0,0,0,0,0,65.4545454545455
61.2765957446808,275.744680851064,275.744680851064,0,0,30.6382978723404,91.9148936170213,0,0,0,0,183.829787234043,0,245.106382978723,275.744680851064
144,288,0,0,0,144,192,0,240,0,0,0,0,0,432
420,240,0,0,0,540,180,0,0,0,0,0,0,0,60
55.3846153846154,443.076923076923,0,0,0,0,443.076923076923,0,276.923076923077,0,0,0,0,110.769230769231,110.769230769231
144,384,0,0,0,240,384,0,240,0,0,0,0,0,48
96,240,120,0,0,216,144,0,240,0,0,0,0,216,168
350.27027027027,311.351351351351,0,0,0,38.9189189189189,116.756756756757,0,0,0,0,0,0,233.513513513514,389.189189189189
99.3103448275862,397.241379310345,0,0,0,49.6551724137931,0,0,0,0,0,297.931034482759,347.586206896552,148.965517241379,99.3103448275862
360,270,90,0,0,360,0,0,0,0,0,90,0,0,270
75.7894736842105,37.8947368421053,378.947368421053,0,0,0,37.8947368421053,0,341.052631578947,0,0,341.052631578947,189.473684210526,0,37.8947368421053
192,480,0,0,0,432,96,0,0,0,0,96,0,144,0
548.571428571429,480,0,0,0,0,0,0,0,0,0,68.5714285714286,0,0,342.857142857143
387.692307692308,110.769230769231,332.307692307692,553.846153846154,0,0,55.3846153846154,0,0,0,0,0,0,0,0
370.285714285714,82.2857142857143,0,0,0,246.857142857143,205.714285714286,0,288,0,0,123.428571428571,0,0,123.428571428571
150,270,0,0,0,300,60,0,60,0,0,30,300,150,120
288,432,0,0,0,48,48,0,240,0,0,0,0,0,384
80,360,0,0,0,0,240,0,240,0,240,0,0,40,240
272.432432432432,389.189189189189,155.675675675676,0,0,0,0,0,233.513513513514,0,0,155.675675675676,0,155.675675675676,77.8378378378378
32,320,192,0,0,256,0,0,192,0,0,160,160,0,128
246.857142857143,329.142857142857,0,0,0,123.428571428571,41.1428571428571,0,0,0,0,329.142857142857,0,0,370.285714285714
325.161290322581,371.612903225806,0,0,0,92.9032258064516,371.612903225806,0,0,0,0,0,0,0,278.709677419355
110.769230769231,110.769230769231,0,443.076923076923,0,0,55.3846153846154,0,221.538461538462,0,0,0,332.307692307692,0,166.153846153846
102.857142857143,514.285714285714,0,0,0,0,0,0,0,0,0,0,308.571428571429,0,514.285714285714
235.102040816327,88.1632653061224,0,0,0,293.877551020408,117.551020408163,176.326530612245,0,0,0,293.877551020408,0,0,235.102040816327
847.058823529412,254.117647058824,0,0,0,0,0,0,338.823529411765,0,0,0,0,0,0
93.9130434782609,219.130434782609,0,0,0,125.217391304348,250.434782608696,0,250.434782608696,0,0,187.826086956522,0,187.826086956522,125.217391304348
235.102040816327,88.1632653061224,0,0,0,117.551020408163,235.102040816327,0,264.489795918367,0,0,293.877551020408,58.7755102040816,0,146.938775510204
254.117647058824,84.7058823529412,0,0,0,112.941176470588,254.117647058824,0,112.941176470588,0,0,254.117647058824,112.941176470588,0,254.117647058824
327.272727272727,327.272727272727,327.272727272727,0,0,0,0,0,0,0,0,0,0,392.727272727273,65.4545454545455
320,224,0,0,0,0,0,0,0,0,160,96,224,320,96
140.487804878049,70.2439024390244,280.975609756098,0,0,316.09756097561,140.487804878049,0,351.219512195122,0,0,0,0,0,140.487804878049
373.333333333333,106.666666666667,0,0,0,213.333333333333,320,0,213.333333333333,0,0,0,0,0,213.333333333333
338.823529411765,169.411764705882,0,847.058823529412,0,0,0,0,0,0,0,0,0,0,84.7058823529412
320,400,0,400,0,0,0,0,0,0,0,0,0,0,320
108,72,0,0,0,288,216,0,252,0,0,72,0,288,144
350.27027027027,155.675675675676,0,0,0,194.594594594595,77.8378378378378,0,0,0,0,155.675675675676,0,233.513513513514,272.432432432432
141.176470588235,169.411764705882,0,197.647058823529,0,0,56.4705882352941,0,282.352941176471,0,0,169.411764705882,197.647058823529,0,225.882352941176
116.756756756757,38.9189189189189,0,0,0,0,233.513513513514,0,116.756756756757,0,0,389.189189189189,389.189189189189,155.675675675676,0
162.58064516129,92.9032258064516,139.354838709677,69.6774193548387,0,139.354838709677,116.129032258065,116.129032258065,0,0,0,232.258064516129,0,139.354838709677,232.258064516129
185.806451612903,139.354838709677,0,0,0,139.354838709677,0,0,0,0,0,232.258064516129,371.612903225806,0,371.612903225806
313.04347826087,93.9130434782609,0,0,0,281.739130434783,187.826086956522,0,250.434782608696,0,0,31.304347826087,0,0,281.739130434783
270,45,0,0,0,0,360,0,90,0,0,360,0,0,315
320,192,192,128,0,96,0,0,32,0,0,128,64,0,288
91.9148936170213,91.9148936170213,0,275.744680851064,0,0,61.2765957446808,0,183.829787234043,0,0,214.468085106383,0,306.382978723404,214.468085106383
280,240,80,0,0,0,40,0,280,0,0,400,0,0,120
301.395348837209,234.418604651163,0,0,0,167.441860465116,66.9767441860465,0,200.93023255814,0,0,267.906976744186,0,0,200.93023255814
184.615384615385,295.384615384615,73.8461538461538,0,0,221.538461538462,0,0,0,0,0,295.384615384615,0,0,369.230769230769
296.470588235294,381.176470588235,254.117647058824,0,0,0,0,0,0,0,0,296.470588235294,0,0,211.764705882353
30.6382978723404,91.9148936170213,153.191489361702,0,0,245.106382978723,0,0,122.553191489362,0,0,122.553191489362,122.553191489362,275.744680851064,275.744680851064
125.217391304348,250.434782608696,0,0,0,0,62.6086956521739,0,250.434782608696,0,0,313.04347826087,0,313.04347826087,125.217391304348
118.032786885246,165.245901639344,0,236.065573770492,0,70.8196721311475,118.032786885246,0,212.459016393443,0,0,188.852459016393,118.032786885246,70.8196721311475,141.639344262295
96,144,0,0,0,288,480,0,0,0,0,0,0,0,432
480,180,0,0,0,0,0,0,300,0,0,0,240,0,240
105.365853658537,175.609756097561,0,0,0,210.731707317073,316.09756097561,0,280.975609756098,0,0,35.1219512195122,0,0,316.09756097561
133.953488372093,100.46511627907,0,234.418604651163,0,234.418604651163,301.395348837209,0,0,0,0,133.953488372093,66.9767441860465,0,234.418604651163
104.727272727273,78.5454545454545,26.1818181818182,0,0,261.818181818182,104.727272727273,0,261.818181818182,0,0,78.5454545454545,130.909090909091,209.454545454545,183.272727272727
280,80,240,0,0,0,0,0,400,0,0,400,0,0,40
130.909090909091,392.727272727273,0,0,0,0,130.909090909091,0,261.818181818182,0,0,0,0,523.636363636364,0
144,252,36,0,0,216,72,0,252,0,0,0,252,108,108
496.551724137931,148.965517241379,0,0,0,0,297.931034482759,0,297.931034482759,0,0,0,0,0,198.620689655172
261.818181818182,229.090909090909,0,0,0,0,0,0,0,0,98.1818181818182,229.090909090909,0,294.545454545455,327.272727272727
43.6363636363636,349.090909090909,0,0,0,0,392.727272727273,0,305.454545454545,0,0,0,0,261.818181818182,87.2727272727273
160,128,32,224,0,0,96,0,32,0,0,160,128,224,256
34.2857142857143,102.857142857143,342.857142857143,0,0,0,274.285714285714,0,137.142857142857,0,0,171.428571428571,102.857142857143,68.5714285714286,205.714285714286
261.818181818182,26.1818181818182,157.090909090909,235.636363636364,0,183.272727272727,0,0,78.5454545454545,0,0,261.818181818182,209.454545454545,0,26.1818181818182
144,144,0,0,0,288,0,0,0,0,0,864,0,0,0
240,0,0,0,0,0,480,0,0,0,0,0,0,0,720
342.857142857143,411.428571428571,480,0,0,0,0,0,0,0,0,137.142857142857,0,0,68.5714285714286
1120,160,0,0,0,0,160,0,0,0,0,0,0,0,0
219.130434782609,281.739130434783,281.739130434783,0,0,0,0,0,250.434782608696,0,0,0,187.826086956522,0,219.130434782609
332.307692307692,110.769230769231,0,0,0,0,996.923076923077,0,0,0,0,0,0,0,0
84.7058823529412,254.117647058824,0,0,0,0,338.823529411765,0,423.529411764706,0,0,127.058823529412,127.058823529412,0,84.7058823529412
371.612903225806,464.516129032258,0,0,0,278.709677419355,0,0,0,0,0,92.9032258064516,0,0,232.258064516129
288,360,0,0,0,72,216,0,0,0,0,216,0,144,144
240,180,0,0,0,0,0,0,0,0,0,0,180,540,300
92.9032258064516,232.258064516129,0,0,0,209.032258064516,232.258064516129,232.258064516129,162.58064516129,0,0,92.9032258064516,0,0,185.806451612903
400,400,0,0,0,0,400,0,80,0,0,0,0,0,160
48,384,0,0,0,384,48,0,288,0,0,0,0,0,288
113.684210526316,189.473684210526,0,0,0,0,189.473684210526,0,227.368421052632,0,0,227.368421052632,189.473684210526,0,303.157894736842
338.823529411765,592.941176470588,0,0,0,169.411764705882,84.7058823529412,0,0,0,0,0,0,0,254.117647058824
306.382978723404,122.553191489362,0,153.191489361702,0,153.191489361702,275.744680851064,0,0,0,0,30.6382978723404,0,306.382978723404,91.9148936170213
205.714285714286,205.714285714286,205.714285714286,0,231.428571428571,0,0,0,77.1428571428571,0,0,25.7142857142857,205.714285714286,257.142857142857,25.7142857142857
198.620689655172,0,0,0,0,148.965517241379,347.586206896552,0,347.586206896552,0,0,99.3103448275862,0,0,297.931034482759
360,288,0,0,0,0,288,0,216,0,0,0,0,0,288
272.432432432432,350.27027027027,0,233.513513513514,0,155.675675675676,116.756756756757,0,0,0,0,77.8378378378378,0,0,233.513513513514
197.260273972603,59.1780821917808,138.082191780822,0,0,177.534246575342,177.534246575342,0,177.534246575342,0,0,157.808219178082,118.356164383562,138.082191780822,98.6301369863014
48,192,0,0,0,384,336,0,0,0,0,336,0,0,144
462.857142857143,0,0,0,0,0,205.714285714286,0,0,0,0,411.428571428571,0,0,360
288,320,0,0,0,128,32,0,32,0,224,288,0,0,128
360,180,0,0,0,135,450,0,0,0,0,0,0,0,315
169.411764705882,56.4705882352941,0,0,0,254.117647058824,28.2352941176471,0,282.352941176471,0,0,0,197.647058823529,254.117647058824,197.647058823529
213.333333333333,106.666666666667,213.333333333333,0,0,0,426.666666666667,0,320,0,0,0,0,0,160
351.219512195122,70.2439024390244,0,140.487804878049,0,316.09756097561,0,0,245.853658536585,0,0,70.2439024390244,0,0,245.853658536585
187.826086956522,500.869565217391,0,0,0,0,0,0,0,0,0,187.826086956522,0,0,563.478260869565
369.230769230769,110.769230769231,0,0,0,369.230769230769,258.461538461538,0,36.9230769230769,0,0,295.384615384615,0,0,0
66.4615384615385,199.384615384615,110.769230769231,155.076923076923,0,0,132.923076923077,0,199.384615384615,0,177.230769230769,199.384615384615,0,0,199.384615384615
371.612903225806,464.516129032258,185.806451612903,0,0,0,0,0,232.258064516129,0,0,46.4516129032258,0,0,139.354838709677
84.7058823529412,381.176470588235,0,0,0,0,296.470588235294,0,296.470588235294,0,0,296.470588235294,0,0,84.7058823529412
553.846153846154,221.538461538462,0,0,0,332.307692307692,0,0,55.3846153846154,0,0,0,0,0,276.923076923077
496.551724137931,148.965517241379,0,0,0,198.620689655172,148.965517241379,0,248.275862068966,0,0,0,0,0,198.620689655172
218.181818181818,436.363636363636,0,0,0,0,218.181818181818,0,87.2727272727273,0,0,0,0,349.090909090909,130.909090909091
281.739130434783,313.04347826087,0,0,0,250.434782608696,219.130434782609,0,0,0,0,250.434782608696,0,0,125.217391304348
576,57.6,230.4,230.4,0,0,0,0,0,0,0,0,57.6,0,288
301.395348837209,66.9767441860465,267.906976744186,0,0,301.395348837209,234.418604651163,0,66.9767441860465,0,0,66.9767441860465,0,0,133.953488372093
411.428571428571,720,0,0,0,0,0,0,308.571428571429,0,0,0,0,0,0
106.666666666667,266.666666666667,0,0,0,0,533.333333333333,0,266.666666666667,0,0,0,0,0,266.666666666667
144,360,0,0,0,324,108,0,72,0,0,144,216,36,36
108,288,0,0,0,0,108,0,72,0,0,360,252,252,0
45,450,0,0,0,180,0,0,225,0,0,135,0,270,135
324,216,0,0,0,216,36,0,288,0,0,0,144,0,216
43.6363636363636,174.545454545455,0,0,0,392.727272727273,436.363636363636,0,0,0,0,0,0,0,392.727272727273
313.04347826087,219.130434782609,0,0,0,0,250.434782608696,0,93.9130434782609,0,0,187.826086956522,0,187.826086956522,187.826086956522
332.307692307692,110.769230769231,0,110.769230769231,0,0,0,0,276.923076923077,0,0,0,0,55.3846153846154,553.846153846154
128.571428571429,25.7142857142857,180,0,0,231.428571428571,0,0,257.142857142857,0,0,231.428571428571,128.571428571429,0,257.142857142857
350.27027027027,77.8378378378378,0,0,0,155.675675675676,272.432432432432,0,311.351351351351,0,0,272.432432432432,0,0,0
80,266.666666666667,266.666666666667,0,0,0,26.6666666666667,0,186.666666666667,0,0,186.666666666667,0,186.666666666667,240
327.272727272727,327.272727272727,0,0,0,32.7272727272727,130.909090909091,0,327.272727272727,0,0,0,0,32.7272727272727,261.818181818182
73.2203389830509,48.8135593220339,0,97.6271186440678,0,170.847457627119,170.847457627119,244.067796610169,97.6271186440678,0,0,122.033898305085,0,170.847457627119,244.067796610169
202.105263157895,50.5263157894737,75.7894736842105,0,0,176.842105263158,101.052631578947,252.631578947368,0,0,0,252.631578947368,252.631578947368,0,75.7894736842105
387.692307692308,276.923076923077,0,0,0,0,55.3846153846154,0,332.307692307692,0,0,0,0,387.692307692308,0
171.428571428571,68.5714285714286,0,274.285714285714,0,342.857142857143,171.428571428571,0,0,0,0,0,0,102.857142857143,308.571428571429
397.241379310345,99.3103448275862,0,0,0,99.3103448275862,49.6551724137931,0,198.620689655172,0,0,347.586206896552,0,0,248.275862068966
560,400,0,0,0,0,0,0,0,0,0,320,0,0,160
300,120,0,0,0,0,0,0,240,0,0,540,0,0,240
342.857142857143,102.857142857143,0,0,0,308.571428571429,0,0,308.571428571429,0,0,34.2857142857143,0,137.142857142857,205.714285714286
41.1428571428571,123.428571428571,288,0,0,370.285714285714,411.428571428571,0,41.1428571428571,0,0,0,0,0,164.571428571429
540,480,360,0,0,0,0,0,0,0,0,0,0,0,60
113.684210526316,75.7894736842105,378.947368421053,0,0,0,189.473684210526,0,189.473684210526,0,0,0,0,303.157894736842,189.473684210526
288,224,0,0,0,64,224,256,64,0,0,0,0,0,320
324,288,0,0,0,180,180,0,360,0,0,0,0,0,108
458.181818181818,130.909090909091,196.363636363636,0,0,0,327.272727272727,0,130.909090909091,0,0,0,0,0,196.363636363636
180,144,0,36,0,216,108,0,72,0,0,216,0,288,180
411.428571428571,205.714285714286,0,0,0,0,370.285714285714,0,246.857142857143,0,0,41.1428571428571,0,0,164.571428571429
403.2,576,57.6,0,0,0,0,0,0,0,0,115.2,57.6,0,230.4
187.826086956522,125.217391304348,0,187.826086956522,0,0,62.6086956521739,0,438.260869565217,0,0,0,0,0,438.260869565217
100.46511627907,301.395348837209,267.906976744186,0,0,0,301.395348837209,0,100.46511627907,0,0,167.441860465116,0,0,200.93023255814
87.2727272727273,261.818181818182,0,0,0,392.727272727273,392.727272727273,0,43.6363636363636,0,0,218.181818181818,0,0,43.6363636363636
248.275862068966,124.137931034483,198.620689655172,0,0,223.448275862069,99.3103448275862,0,248.275862068966,0,0,99.3103448275862,24.8275862068966,0,173.793103448276
504,216,0,0,0,0,0,0,144,0,0,72,144,144,216
102.857142857143,360,102.857142857143,0,0,154.285714285714,205.714285714286,0,0,0,0,411.428571428571,0,0,102.857142857143
338.823529411765,169.411764705882,0,0,0,169.411764705882,592.941176470588,0,0,0,0,0,0,0,169.411764705882
295.384615384615,369.230769230769,0,0,0,0,147.692307692308,0,258.461538461538,0,0,258.461538461538,0,0,110.769230769231
144,72,0,0,0,432,0,0,0,0,0,0,0,432,360
1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.806451612903,325.161290322581,0,0,0,278.709677419355,46.4516129032258,0,0,0,0,139.354838709677,0,325.161290322581,139.354838709677
